player_name,team,role,match_date,opponent,venue,fantasy_points
Sandeep Sharma,RR,BOWL,2024-03-22,DC,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,39.785582346077284
Sandeep Sharma,RR,BOWL,2023-05-03,LSG,M. A. Chidambaram Stadium,53.26749832408252
Sandeep Sharma,RR,BOWL,2024-04-24,CSK,M. A. Chidambaram Stadium,41.078729333428896
Sandeep Sharma,RR,BOWL,2024-03-13,SRH,Punjab Cricket Association Stadium,28.580129241230836
Sandeep Sharma,RR,BOWL,2024-04-08,PBKS,Sawai Mansingh Stadium,18.530353761391474
Sandeep Sharma,RR,BOWL,2024-03-13,DC,M. A. Chidambaram Stadium,54.744723247167364
Sandeep Sharma,RR,BOWL,2023-05-07,PBKS,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,44.15006155551687
Sandeep Sharma,RR,BOWL,2023-04-05,MI,Eden Gardens,43.02143553709485
Sandeep Sharma,RR,BOWL,2024-04-12,RCB,Eden Gardens,36.967401798886684
Sandeep Sharma,RR,BOWL,2024-03-17,DC,Punjab Cricket Association Stadium,29.284937023457545
Sandeep Sharma,RR,BOWL,2023-04-18,LSG,M. A. Chidambaram Stadium,34.160642773513864
Sandeep Sharma,RR,BOWL,2024-03-29,PBKS,M. Chinnaswamy Stadium,45.29738954329531
Sandeep Sharma,RR,BOWL,2024-04-04,KKR,Rajiv Gandhi International Stadium,39.645223837531866
Sandeep Sharma,RR,BOWL,2023-05-30,PBKS,Wankhede Stadium,74.42123444139078
Sandeep Sharma,RR,BOWL,2023-05-13,DC,Narendra Modi Stadium,59.520052145402175
Sandeep Sharma,RR,BOWL,2024-04-23,PBKS,Sawai Mansingh Stadium,63.80307060351472
Sanju Samson,RR,WK,2024-03-23,SRH,Eden Gardens,59.12661393598221
Sanju Samson,RR,WK,2024-04-13,LSG,Eden Gardens,22.722200722560746
Sanju Samson,RR,WK,2024-03-20,PBKS,Sawai Mansingh Stadium,95.52091402795367
Sanju Samson,RR,WK,2024-05-21,KKR,M. Chinnaswamy Stadium,34.120903774495275
Sanju Samson,RR,WK,2023-05-22,MI,Narendra Modi Stadium,37.48732582115637
Sanju Samson,RR,WK,2024-03-05,MI,Eden Gardens,38.62947731524758
Sanju Samson,RR,WK,2024-03-06,CSK,Wankhede Stadium,38.85660092433602
Sanju Samson,RR,WK,2023-04-22,DC,Rajiv Gandhi International Stadium,22.196678204514306
Sanju Samson,RR,WK,2024-03-25,PBKS,Rajiv Gandhi International Stadium,93.33685966416687
Sanju Samson,RR,WK,2023-05-08,CSK,Arun Jaitley Stadium,34.04680534520735
Sanju Samson,RR,WK,2023-04-11,MI,M. A. Chidambaram Stadium,30.62921088110669
Sanju Samson,RR,WK,2024-04-04,SRH,Punjab Cricket Association Stadium,34.40727800430543
Sanju Samson,RR,WK,2024-05-28,DC,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,24.201855917561662
Sanju Samson,RR,WK,2024-03-13,PBKS,Arun Jaitley Stadium,59.689189355000046
Sanju Samson,RR,WK,2023-04-01,PBKS,Punjab Cricket Association Stadium,51.48330078418662
Sanju Samson,RR,WK,2024-03-24,GT,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,60.127462526391625
Sanju Samson,RR,WK,2024-05-07,DC,M. A. Chidambaram Stadium,59.576465258428414
Sanju Samson,RR,WK,2023-05-30,MI,Arun Jaitley Stadium,62.70340883284139
Sanju Samson,RR,WK,2024-04-09,SRH,M. A. Chidambaram Stadium,75.35822242557701
Sanju Samson,RR,WK,2024-04-30,DC,Punjab Cricket Association Stadium,46.163555613257415
Sanju Samson,RR,WK,2024-03-01,LSG,Arun Jaitley Stadium,47.217120531677416
Sanju Samson,RR,WK,2024-04-25,CSK,M. A. Chidambaram Stadium,39.56344939908249
Sanju Samson,RR,WK,2024-05-06,KKR,Arun Jaitley Stadium,72.11368761319966
Sanju Samson,RR,WK,2024-04-03,PBKS,Rajiv Gandhi International Stadium,26.35041505753316
Sanju Samson,RR,WK,2024-03-15,CSK,Arun Jaitley Stadium,35.44172930638643
Sanju Samson,RR,WK,2024-03-07,PBKS,M. A. Chidambaram Stadium,64.73765711019777
Sanju Samson,RR,WK,2024-05-23,MI,Narendra Modi Stadium,48.53623099652143
Sanju Samson,RR,WK,2024-04-17,RCB,M. A. Chidambaram Stadium,38.711635986236935
Aniket Verma,SRH,BAT,2024-05-03,RCB,Eden Gardens,24.10961483656699
Aniket Verma,SRH,BAT,2023-05-10,RR,M. A. Chidambaram Stadium,26.580398992188513
Aniket Verma,SRH,BAT,2024-03-09,DC,Sawai Mansingh Stadium,33.39619620165375
Aniket Verma,SRH,BAT,2024-05-12,PBKS,Punjab Cricket Association Stadium,13.6077899405487
Aniket Verma,SRH,BAT,2023-04-30,RR,M. A. Chidambaram Stadium,6.617911679495157
Aniket Verma,SRH,BAT,2024-05-17,PBKS,Narendra Modi Stadium,12.434736467692614
Aniket Verma,SRH,BAT,2024-04-02,LSG,Rajiv Gandhi International Stadium,21.362113510984702
Aniket Verma,SRH,BAT,2023-04-01,KKR,M. Chinnaswamy Stadium,31.146566600505015
Aniket Verma,SRH,BAT,2024-05-08,DC,Sawai Mansingh Stadium,33.903499626733044
Aniket Verma,SRH,BAT,2024-04-07,DC,M. A. Chidambaram Stadium,24.18729845255969
Aniket Verma,SRH,BAT,2024-04-07,RCB,M. Chinnaswamy Stadium,45.96445460105651
Aniket Verma,SRH,BAT,2024-03-13,PBKS,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,53.16229466644819
Aniket Verma,SRH,BAT,2024-03-11,RR,Punjab Cricket Association Stadium,27.746745492813318
Aniket Verma,SRH,BAT,2024-05-17,RCB,Narendra Modi Stadium,3.6034333505966454
Aniket Verma,SRH,BAT,2024-05-27,CSK,Arun Jaitley Stadium,16.760543490117126
Aniket Verma,SRH,BAT,2024-04-07,RCB,Arun Jaitley Stadium,39.156930548843086
Aniket Verma,SRH,BAT,2024-03-12,GT,Punjab Cricket Association Stadium,27.361650472915915
Aniket Verma,SRH,BAT,2023-05-02,GT,M. Chinnaswamy Stadium,20.886520326851862
Aniket Verma,SRH,BAT,2024-04-13,RR,Arun Jaitley Stadium,24.014202645801316
Aniket Verma,SRH,BAT,2024-03-08,DC,Narendra Modi Stadium,22.66640186791795
Eshan Malinga,SRH,BOWL,2024-05-14,CSK,Eden Gardens,34.81637313888361
Eshan Malinga,SRH,BOWL,2024-04-10,KKR,Eden Gardens,44.09830469770778
Eshan Malinga,SRH,BOWL,2023-05-10,CSK,Punjab Cricket Association Stadium,24.325420760028965
Eshan Malinga,SRH,BOWL,2024-03-08,RCB,M. Chinnaswamy Stadium,21.86751494689545
Eshan Malinga,SRH,BOWL,2023-05-20,DC,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,15.637378267486097
Eshan Malinga,SRH,BOWL,2024-03-04,LSG,M. A. Chidambaram Stadium,14.981688814366061
Eshan Malinga,SRH,BOWL,2023-04-01,RR,Rajiv Gandhi International Stadium,28.534224533650914
Eshan Malinga,SRH,BOWL,2023-04-16,PBKS,Punjab Cricket Association Stadium,11.73855305509397
Eshan Malinga,SRH,BOWL,2023-04-30,RR,Arun Jaitley Stadium,35.12122567050755
Eshan Malinga,SRH,BOWL,2024-05-10,PBKS,Sawai Mansingh Stadium,51.76322612491182
Eshan Malinga,SRH,BOWL,2023-04-10,CSK,M. A. Chidambaram Stadium,52.807152126199696
Eshan Malinga,SRH,BOWL,2023-04-25,PBKS,M. A. Chidambaram Stadium,22.900145912357207
Eshan Malinga,SRH,BOWL,2024-03-19,RCB,Sawai Mansingh Stadium,29.227044759643523
Eshan Malinga,SRH,BOWL,2023-05-09,CSK,M. Chinnaswamy Stadium,16.346640530076154
Eshan Malinga,SRH,BOWL,2024-04-27,PBKS,Arun Jaitley Stadium,30.488319940461622
Eshan Malinga,SRH,BOWL,2024-05-20,KKR,Arun Jaitley Stadium,13.860774680643253
Eshan Malinga,SRH,BOWL,2024-04-05,LSG,M. Chinnaswamy Stadium,8.213353797235929
Eshan Malinga,SRH,BOWL,2023-05-29,GT,Wankhede Stadium,57.50386011166228
Eshan Malinga,SRH,BOWL,2023-05-03,RR,Arun Jaitley Stadium,20.9645827656432
Eshan Malinga,SRH,BOWL,2024-04-10,PBKS,Rajiv Gandhi International Stadium,8.958769407152436
Eshan Malinga,SRH,BOWL,2023-05-14,RR,M. Chinnaswamy Stadium,17.446181075751078
Eshan Malinga,SRH,BOWL,2024-05-20,KKR,Sawai Mansingh Stadium,44.81589167294003
K Nitish Reddy,SRH,AR,2024-04-25,PBKS,Rajiv Gandhi International Stadium,37.931065453285335
K Nitish Reddy,SRH,AR,2023-05-22,RCB,Rajiv Gandhi International Stadium,17.70004061620858
K Nitish Reddy,SRH,AR,2023-04-27,DC,M. A. Chidambaram Stadium,54.67723373173878
K Nitish Reddy,SRH,AR,2023-04-12,MI,Punjab Cricket Association Stadium,70.25064660770371
K Nitish Reddy,SRH,AR,2024-05-26,RCB,Rajiv Gandhi International Stadium,16.623167829559424
K Nitish Reddy,SRH,AR,2024-05-07,DC,Wankhede Stadium,44.427974837351414
K Nitish Reddy,SRH,AR,2024-05-24,GT,Eden Gardens,31.853405356513736
K Nitish Reddy,SRH,AR,2024-05-04,KKR,Narendra Modi Stadium,61.804778516411496
K Nitish Reddy,SRH,AR,2024-03-04,PBKS,Eden Gardens,46.7592949229324
K Nitish Reddy,SRH,AR,2024-03-26,RCB,M. A. Chidambaram Stadium,78.0229015663066
K Nitish Reddy,SRH,AR,2023-05-02,RR,Wankhede Stadium,69.14146990422788
K Nitish Reddy,SRH,AR,2024-04-25,RCB,Narendra Modi Stadium,13.046173818102716
K Nitish Reddy,SRH,AR,2023-04-01,LSG,Narendra Modi Stadium,46.24790099591917
K Nitish Reddy,SRH,AR,2024-04-08,GT,Sawai Mansingh Stadium,29.887547755504325
K Nitish Reddy,SRH,AR,2023-04-03,CSK,Eden Gardens,38.43269126970211
K Nitish Reddy,SRH,AR,2023-05-07,DC,Rajiv Gandhi International Stadium,42.84961000909291
K Nitish Reddy,SRH,AR,2024-03-06,RR,M. A. Chidambaram Stadium,63.14856333602775
K Nitish Reddy,SRH,AR,2023-05-09,PBKS,M. A. Chidambaram Stadium,36.77693185950577
K Nitish Reddy,SRH,AR,2024-04-17,PBKS,Punjab Cricket Association Stadium,39.74713040744656
K Nitish Reddy,SRH,AR,2023-04-20,LSG,M. Chinnaswamy Stadium,54.47513828735186
K Nitish Reddy,SRH,AR,2023-05-28,CSK,Rajiv Gandhi International Stadium,106.39026704755025
K Nitish Reddy,SRH,AR,2024-03-22,RCB,Rajiv Gandhi International Stadium,49.095332549868814
K Nitish Reddy,SRH,AR,2024-05-20,LSG,Arun Jaitley Stadium,50.68944293436612
K Nitish Reddy,SRH,AR,2024-03-09,LSG,M. Chinnaswamy Stadium,31.431775936190206
K Nitish Reddy,SRH,AR,2024-04-19,LSG,Punjab Cricket Association Stadium,69.57102987928057
K Nitish Reddy,SRH,AR,2023-05-24,KKR,Rajiv Gandhi International Stadium,37.51313223437846
Abhinav Manohar,SRH,BAT,2023-04-15,CSK,Wankhede Stadium,16.38446321766054
Abhinav Manohar,SRH,BAT,2024-05-15,PBKS,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,44.94939197083909
Abhinav Manohar,SRH,BAT,2024-05-24,MI,M. A. Chidambaram Stadium,5.1944712278769565
Abhinav Manohar,SRH,BAT,2024-05-28,PBKS,Sawai Mansingh Stadium,40.593374150227824
Abhinav Manohar,SRH,BAT,2024-03-27,RCB,M. Chinnaswamy Stadium,15.701188024634142
Abhinav Manohar,SRH,BAT,2023-04-18,RR,Punjab Cricket Association Stadium,15.454325961292213
Abhinav Manohar,SRH,BAT,2024-03-07,DC,Sawai Mansingh Stadium,7.195934771658514
Abhinav Manohar,SRH,BAT,2024-03-13,GT,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,46.05737293127324
Abhinav Manohar,SRH,BAT,2024-05-28,LSG,Wankhede Stadium,69.88644655122944
Abhinav Manohar,SRH,BAT,2024-05-15,PBKS,Punjab Cricket Association Stadium,25.341676534809302
Abhinav Manohar,SRH,BAT,2023-04-01,PBKS,M. Chinnaswamy Stadium,30.606642067023284
Abhinav Manohar,SRH,BAT,2023-04-29,RR,Arun Jaitley Stadium,21.622757582493914
Abhinav Manohar,SRH,BAT,2024-03-10,KKR,M. Chinnaswamy Stadium,54.68276250669541
Abhinav Manohar,SRH,BAT,2024-05-21,LSG,Arun Jaitley Stadium,45.65927429759369
Abhinav Manohar,SRH,BAT,2024-04-03,KKR,Wankhede Stadium,43.104875574159365
Abhinav Manohar,SRH,BAT,2024-03-01,MI,Punjab Cricket Association Stadium,39.23335896339527
Abhinav Manohar,SRH,BAT,2023-04-18,PBKS,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,24.36291467911778
Abhinav Manohar,SRH,BAT,2023-04-16,MI,M. Chinnaswamy Stadium,36.33713497207156
Abhinav Manohar,SRH,BAT,2023-04-29,KKR,Eden Gardens,25.275425984440744
Abhinav Manohar,SRH,BAT,2023-05-13,CSK,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,19.745275312114643
Abhinav Manohar,SRH,BAT,2023-04-05,MI,Rajiv Gandhi International Stadium,19.532894061163088
Abhinav Manohar,SRH,BAT,2024-03-02,CSK,M. Chinnaswamy Stadium,34.3900844359978
Abhinav Manohar,SRH,BAT,2024-05-02,GT,Punjab Cricket Association Stadium,21.604623642293266
Atharva Taide,SRH,BAT,2024-03-03,RR,Rajiv Gandhi International Stadium,39.616350419778044
Atharva Taide,SRH,BAT,2023-04-28,GT,Narendra Modi Stadium,23.11756112261057
Atharva Taide,SRH,BAT,2024-05-13,PBKS,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,24.16916857257245
Atharva Taide,SRH,BAT,2023-05-10,PBKS,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,24.93726831774975
Atharva Taide,SRH,BAT,2024-05-12,GT,Wankhede Stadium,46.58367563925649
Atharva Taide,SRH,BAT,2024-05-22,PBKS,Arun Jaitley Stadium,27.72765217177014
Atharva Taide,SRH,BAT,2023-04-04,PBKS,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,22.227281098918912
Atharva Taide,SRH,BAT,2023-05-25,MI,M. A. Chidambaram Stadium,45.50962731572763
Atharva Taide,SRH,BAT,2024-04-05,GT,Rajiv Gandhi International Stadium,28.38142532759703
Atharva Taide,SRH,BAT,2024-03-27,CSK,M. Chinnaswamy Stadium,35.588788398649825
Atharva Taide,SRH,BAT,2024-03-26,DC,Eden Gardens,16.811430574748616
Atharva Taide,SRH,BAT,2023-04-23,MI,Punjab Cricket Association Stadium,31.034049232049938
Atharva Taide,SRH,BAT,2024-04-25,MI,Wankhede Stadium,20.014155096395072
Atharva Taide,SRH,BAT,2023-05-03,MI,M. Chinnaswamy Stadium,29.662927304140144
Atharva Taide,SRH,BAT,2023-05-06,RCB,Wankhede Stadium,31.70933036653681
Atharva Taide,SRH,BAT,2024-05-09,RR,Arun Jaitley Stadium,56.08984728126354
Atharva Taide,SRH,BAT,2024-04-30,KKR,M. Chinnaswamy Stadium,9.761150194613322
Atharva Taide,SRH,BAT,2023-04-11,CSK,Wankhede Stadium,51.761753813051286
Atharva Taide,SRH,BAT,2023-04-03,CSK,Narendra Modi Stadium,25.267730502872723
Atharva Taide,SRH,BAT,2024-05-23,KKR,Rajiv Gandhi International Stadium,17.137135129329817
Atharva Taide,SRH,BAT,2024-04-10,CSK,Arun Jaitley Stadium,42.600684120145814
Atharva Taide,SRH,BAT,2023-05-25,KKR,Arun Jaitley Stadium,41.61805936525503
Atharva Taide,SRH,BAT,2024-03-12,MI,Sawai Mansingh Stadium,26.431932274595354
Simarjeet- Singh,SRH,BOWL,2023-05-03,MI,Narendra Modi Stadium,22.670682639672876
Simarjeet- Singh,SRH,BOWL,2023-05-27,MI,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,47.31481797633638
Simarjeet- Singh,SRH,BOWL,2024-03-28,RCB,Punjab Cricket Association Stadium,17.25816649807069
Simarjeet- Singh,SRH,BOWL,2023-04-07,DC,Rajiv Gandhi International Stadium,56.290418172698054
Simarjeet- Singh,SRH,BOWL,2023-04-08,RCB,Eden Gardens,25.104570712481824
Simarjeet- Singh,SRH,BOWL,2024-04-11,GT,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,52.32450070508934
Simarjeet- Singh,SRH,BOWL,2023-05-10,LSG,Eden Gardens,23.142409917510196
Simarjeet- Singh,SRH,BOWL,2023-05-26,GT,Sawai Mansingh Stadium,15.558975248235143
Simarjeet- Singh,SRH,BOWL,2024-04-24,PBKS,Rajiv Gandhi International Stadium,22.488149907227935
Simarjeet- Singh,SRH,BOWL,2024-04-05,RR,Narendra Modi Stadium,18.91908508188028
Simarjeet- Singh,SRH,BOWL,2024-04-07,KKR,Arun Jaitley Stadium,41.81003955132128
Simarjeet- Singh,SRH,BOWL,2024-05-25,CSK,M. Chinnaswamy Stadium,34.138630177635235
Simarjeet- Singh,SRH,BOWL,2024-05-16,KKR,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,36.5011693494058
Simarjeet- Singh,SRH,BOWL,2023-05-31,CSK,Wankhede Stadium,40.236631574614144
Simarjeet- Singh,SRH,BOWL,2024-03-07,PBKS,Narendra Modi Stadium,20.0794077251756
Simarjeet- Singh,SRH,BOWL,2024-04-03,LSG,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,32.793199154122064
Simarjeet- Singh,SRH,BOWL,2024-03-14,CSK,Rajiv Gandhi International Stadium,30.19776339873056
Simarjeet- Singh,SRH,BOWL,2024-04-13,LSG,Punjab Cricket Association Stadium,17.74658436788001
Simarjeet- Singh,SRH,BOWL,2024-03-06,RR,Punjab Cricket Association Stadium,25.00792036725971
Simarjeet- Singh,SRH,BOWL,2023-05-19,CSK,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,32.2242874518662
Simarjeet- Singh,SRH,BOWL,2023-05-20,DC,Eden Gardens,19.300030028190214
Simarjeet- Singh,SRH,BOWL,2024-05-27,CSK,Punjab Cricket Association Stadium,57.824139249972745
Rahul Chahar,SRH,BOWL,2024-04-03,RCB,Wankhede Stadium,22.454534503236438
Rahul Chahar,SRH,BOWL,2023-05-27,RCB,Arun Jaitley Stadium,20.650540077550644
Rahul Chahar,SRH,BOWL,2024-03-17,RR,Sawai Mansingh Stadium,27.41992834036343
Rahul Chahar,SRH,BOWL,2024-04-02,KKR,Rajiv Gandhi International Stadium,48.79081269252002
Rahul Chahar,SRH,BOWL,2024-04-07,LSG,M. A. Chidambaram Stadium,42.93701346198918
Rahul Chahar,SRH,BOWL,2023-05-02,MI,Rajiv Gandhi International Stadium,64.54067181852768
Rahul Chahar,SRH,BOWL,2024-03-23,RR,Wankhede Stadium,28.453230776345325
Rahul Chahar,SRH,BOWL,2024-04-20,GT,Rajiv Gandhi International Stadium,49.056872569539934
Rahul Chahar,SRH,BOWL,2024-05-17,PBKS,Rajiv Gandhi International Stadium,29.01362871376701
Rahul Chahar,SRH,BOWL,2023-04-29,KKR,Rajiv Gandhi International Stadium,28.82146039436064
Rahul Chahar,SRH,BOWL,2024-04-09,RCB,Narendra Modi Stadium,16.384388065169254
Rahul Chahar,SRH,BOWL,2024-05-24,RR,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,46.554812776200535
Rahul Chahar,SRH,BOWL,2024-05-16,RCB,Sawai Mansingh Stadium,28.482045505711312
Rahul Chahar,SRH,BOWL,2024-03-23,KKR,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,37.653441872025226
Rahul Chahar,SRH,BOWL,2024-04-21,GT,Rajiv Gandhi International Stadium,37.34344952270561
Rahul Chahar,SRH,BOWL,2024-04-04,GT,Punjab Cricket Association Stadium,25.839439297643718
Rahul Chahar,SRH,BOWL,2023-04-27,DC,Punjab Cricket Association Stadium,20.324280761278143
Rahul Chahar,SRH,BOWL,2024-03-29,DC,M. A. Chidambaram Stadium,11.664940792780044
Rahul Chahar,SRH,BOWL,2024-05-14,RR,Narendra Modi Stadium,37.948573333443115
Rahul Chahar,SRH,BOWL,2023-05-07,MI,M. A. Chidambaram Stadium,47.70961037698519
Rahul Chahar,SRH,BOWL,2024-04-19,GT,Rajiv Gandhi International Stadium,63.73032849662518
Rahul Chahar,SRH,BOWL,2024-04-18,KKR,Arun Jaitley Stadium,68.59835905034309
Rahul Chahar,SRH,BOWL,2024-04-03,GT,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,30.101874713005245
Abhishek Sharma,SRH,AR,2024-05-13,RR,M. A. Chidambaram Stadium,48.45947303098895
Abhishek Sharma,SRH,AR,2023-04-24,MI,Eden Gardens,72.06909718266881
Abhishek Sharma,SRH,AR,2024-03-31,KKR,Sawai Mansingh Stadium,43.18033596524688
Abhishek Sharma,SRH,AR,2024-03-27,PBKS,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,59.36513473600657
Abhishek Sharma,SRH,AR,2023-05-29,PBKS,M. A. Chidambaram Stadium,16.72022390452465
Abhishek Sharma,SRH,AR,2024-05-16,LSG,Rajiv Gandhi International Stadium,16.40387228377324
Abhishek Sharma,SRH,AR,2023-05-08,RCB,Punjab Cricket Association Stadium,26.739030997803255
Abhishek Sharma,SRH,AR,2024-04-27,CSK,Sawai Mansingh Stadium,106.98765873564619
Abhishek Sharma,SRH,AR,2024-03-18,RCB,Rajiv Gandhi International Stadium,39.20847921678934
Abhishek Sharma,SRH,AR,2024-03-16,RCB,M. Chinnaswamy Stadium,46.76321067094201
Abhishek Sharma,SRH,AR,2023-04-25,GT,Sawai Mansingh Stadium,35.941314609979194
Abhishek Sharma,SRH,AR,2024-03-07,KKR,Eden Gardens,82.55545039444569
Abhishek Sharma,SRH,AR,2024-03-18,DC,Arun Jaitley Stadium,29.168068305910367
Abhishek Sharma,SRH,AR,2024-03-28,LSG,Sawai Mansingh Stadium,70.72699577173444
Abhishek Sharma,SRH,AR,2023-05-20,RR,M. A. Chidambaram Stadium,28.719091316934513
Abhishek Sharma,SRH,AR,2024-04-25,GT,Sawai Mansingh Stadium,39.695148451666014
Abhishek Sharma,SRH,AR,2023-05-16,PBKS,Wankhede Stadium,54.74284308658174
Abhishek Sharma,SRH,AR,2024-04-03,MI,Narendra Modi Stadium,38.49437388741037
Abhishek Sharma,SRH,AR,2024-05-21,RCB,Arun Jaitley Stadium,27.38403981274425
Abhishek Sharma,SRH,AR,2024-04-01,MI,Eden Gardens,28.114546662972675
Abhishek Sharma,SRH,AR,2024-04-19,RCB,Arun Jaitley Stadium,77.68519219638033
Abhishek Sharma,SRH,AR,2023-05-01,DC,Punjab Cricket Association Stadium,32.625593616896445
Abhishek Sharma,SRH,AR,2023-05-30,GT,Arun Jaitley Stadium,37.051671934978536
Abhishek Sharma,SRH,AR,2023-05-24,DC,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,46.31401769581033
Abhishek Sharma,SRH,AR,2023-04-15,MI,Sawai Mansingh Stadium,34.857472626930075
Abhishek Sharma,SRH,AR,2024-04-23,DC,Wankhede Stadium,53.878764290290974
Abhishek Sharma,SRH,AR,2024-03-04,CSK,Eden Gardens,114.56737745776833
Kamindu Mendis,SRH,BAT,2024-03-05,MI,Arun Jaitley Stadium,43.314986219665
Kamindu Mendis,SRH,BAT,2023-04-12,RCB,M. A. Chidambaram Stadium,60.931158789045725
Kamindu Mendis,SRH,BAT,2024-05-27,RCB,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,54.960855888037884
Kamindu Mendis,SRH,BAT,2023-04-10,DC,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,23.518433719544852
Kamindu Mendis,SRH,BAT,2023-05-23,CSK,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,15.929688067888051
Kamindu Mendis,SRH,BAT,2024-04-03,MI,Punjab Cricket Association Stadium,7.519736321993138
Kamindu Mendis,SRH,BAT,2023-05-05,RR,M. Chinnaswamy Stadium,25.884754221652145
Kamindu Mendis,SRH,BAT,2024-04-04,CSK,Sawai Mansingh Stadium,26.852246209076892
Kamindu Mendis,SRH,BAT,2024-05-07,KKR,Narendra Modi Stadium,45.54848615188482
Kamindu Mendis,SRH,BAT,2024-03-18,GT,Arun Jaitley Stadium,50.088146891094254
Kamindu Mendis,SRH,BAT,2024-04-27,CSK,M. Chinnaswamy Stadium,40.98640889864073
Kamindu Mendis,SRH,BAT,2024-05-14,DC,Eden Gardens,21.49157800202377
Kamindu Mendis,SRH,BAT,2024-05-17,CSK,Eden Gardens,41.614810954103724
Kamindu Mendis,SRH,BAT,2024-04-23,CSK,Rajiv Gandhi International Stadium,39.25789098049357
Kamindu Mendis,SRH,BAT,2023-05-26,CSK,Rajiv Gandhi International Stadium,28.42631766862226
Kamindu Mendis,SRH,BAT,2023-04-19,LSG,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,27.174218491277486
Kamindu Mendis,SRH,BAT,2024-05-18,RCB,Wankhede Stadium,42.71639867392102
Kamindu Mendis,SRH,BAT,2023-04-19,DC,Punjab Cricket Association Stadium,27.176509896269387
Kamindu Mendis,SRH,BAT,2024-04-24,GT,M. A. Chidambaram Stadium,41.62320533547067
Kamindu Mendis,SRH,BAT,2023-05-19,RCB,Eden Gardens,42.42189034170513
Kamindu Mendis,SRH,BAT,2024-03-23,LSG,M. A. Chidambaram Stadium,53.247299634491135
Kamindu Mendis,SRH,BAT,2024-04-28,CSK,M. A. Chidambaram Stadium,37.267480852545354
Kamindu Mendis,SRH,BAT,2024-05-23,RR,Narendra Modi Stadium,27.182988912897294
Kamindu Mendis,SRH,BAT,2024-03-11,CSK,M. A. Chidambaram Stadium,27.57977334562162
Wiaan Mulder,SRH,AR,2023-04-14,RCB,Arun Jaitley Stadium,54.19108757216574
Wiaan Mulder,SRH,AR,2023-03-31,LSG,Narendra Modi Stadium,26.549136882888167
Wiaan Mulder,SRH,AR,2023-05-02,RR,M. Chinnaswamy Stadium,26.91007483659821
Wiaan Mulder,SRH,AR,2024-04-17,RCB,Rajiv Gandhi International Stadium,26.774347633332162
Wiaan Mulder,SRH,AR,2024-03-06,PBKS,Arun Jaitley Stadium,23.68661150008009
Wiaan Mulder,SRH,AR,2023-04-07,CSK,Punjab Cricket Association Stadium,32.06435929269689
Wiaan Mulder,SRH,AR,2024-03-18,GT,Sawai Mansingh Stadium,11.117571999200708
Wiaan Mulder,SRH,AR,2024-03-26,PBKS,Arun Jaitley Stadium,21.48910133429757
Wiaan Mulder,SRH,AR,2024-04-27,PBKS,Arun Jaitley Stadium,25.670392132515452
Wiaan Mulder,SRH,AR,2024-04-19,RR,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,26.667407044315
Wiaan Mulder,SRH,AR,2024-04-26,CSK,Sawai Mansingh Stadium,39.5380797283972
Wiaan Mulder,SRH,AR,2024-05-12,RCB,Rajiv Gandhi International Stadium,29.96794757244025
Wiaan Mulder,SRH,AR,2024-03-07,PBKS,Rajiv Gandhi International Stadium,19.35295897944069
Wiaan Mulder,SRH,AR,2023-04-08,KKR,Rajiv Gandhi International Stadium,47.005294429658804
Wiaan Mulder,SRH,AR,2023-04-07,DC,Sawai Mansingh Stadium,8.052441686005945
